'BISBEE',12571,2260,0.84
'KOBER',12571,2260,0.84
'BAIG',12573,2259,0.84
'KINMAN',12573,2259,0.84
'KIRCHOFF',12573,2259,0.84
'LAMPHERE',12573,2259,0.84
'MALO',12573,2259,0.84
'MILLETTE',12573,2259,0.84
'STROUPE',12573,2259,0.84
'TSAO',12573,2259,0.84
'WESNER',12573,2259,0.84
'YEOMAN',12573,2259,0.84
'BAREFIELD',12583,2258,0.84
'CRISTOBAL',12583,2258,0.84
'DEWOLF',12583,2258,0.84
'FITZMAURICE',12583,2258,0.84
'MCALEER',12583,2258,0.84
'MUCCI',12583,2258,0.84
'PAIR',12583,2258,0.84
'BARA',12590,2257,0.84
'FABRE',12590,2257,0.84
'MACEY',12590,2257,0.84
'MCLENNAN',12590,2257,0.84
'NATAL',12590,2257,0.84
'VIEYRA',12590,2257,0.84
'EYRE',12596,2256,0.84
'MAGNO',12596,2256,0.84
'CHATTERTON',12598,2255,0.84
'GILLAND',12598,2255,0.84
'HURLBUT',12598,2255,0.84
'UMBERGER',12598,2255,0.84
'BRAMBILA',12602,2254,0.84
'MAZZEO',12602,2254,0.84
'ROLOFF',12602,2254,0.84
'BIER',12605,2253,0.84
'GIOIA',12605,2253,0.84
'KAPOOR',12605,2253,0.84
'LETSON',12605,2253,0.84
'MARLATT',12605,2253,0.84
'NORSWORTHY',12605,2253,0.84
'BAUGHN',12611,2252,0.83
'BLACKLEDGE',12611,2252,0.83
'FLIPPO',12611,2252,0.83
'FLY',12611,2252,0.83
'HOUDE',12611,2252,0.83
'BOBER',12616,2251,0.83
'BOYDSTON',12616,2251,0.83
'COLETTI',12616,2251,0.83
'CUENCA',12616,2251,0.83
'DETERS',12616,2251,0.83
'DINKEL',12616,2251,0.83
'FERDINAND',12616,2251,0.83
'RATHBONE',12616,2251,0.83
'BLAGG',12624,2250,0.83
'BOYDEN',12624,2250,0.83
'MEADS',12624,2250,0.83
'NARCISSE',12624,2250,0.83
'SAELEE',12624,2250,0.83
'TIMMINS',12624,2250,0.83
'AMICO',12630,2249,0.83
'COSNER',12630,2249,0.83
'DOWDLE',12630,2249,0.83
'STRAWSER',12630,2249,0.83
'BALK',12634,2248,0.83
'GOLUB',12634,2248,0.83
'RILES',12634,2248,0.83
'SILVERBERG',12634,2248,0.83
'BUHR',12638,2247,0.83
'FELTMAN',12638,2247,0.83
'STICKEL',12638,2247,0.83
'ZAPIEN',12638,2247,0.83
'CARGILE',12642,2246,0.83
'KULIK',12642,2246,0.83
'LAZZARO',12642,2246,0.83
'OBERLE',12642,2246,0.83
'WICKSTROM',12642,2246,0.83
'BOULTON',12647,2245,0.83
'COCKRUM',12647,2245,0.83
'MAEDA',12647,2245,0.83
'AMENT',12650,2244,0.83
'CULBERT',12650,2244,0.83
'DULA',12650,2244,0.83
'SANDFORD',12650,2244,0.83
'CHUNN',12654,2242,0.83
'OWENBY',12654,2242,0.83
'WASILEWSKI',12654,2242,0.83
'CORDON',12657,2241,0.83
'GANS',12657,2241,0.83
'HOGGE',12657,2241,0.83
'KLOS',12657,2241,0.83
'LEONARDI',12657,2241,0.83
'MANJARREZ',12657,2241,0.83
'OESTREICH',12657,2241,0.83
'ORCHARD',12657,2241,0.83
'PRESSON',12657,2241,0.83
'WICHMAN',12657,2241,0.83
'DOLCE',12667,2240,0.83
'DRENNEN',12667,2240,0.83
'HAGSTROM',12667,2240,0.83
'OLANDER',12667,2240,0.83
'TIGER',12667,2240,0.83
'WIRT',12667,2240,0.83
'CRUMBLEY',12673,2239,0.83
'HIRSH',12673,2239,0.83
'MCGREEVY',12673,2239,0.83
'TALLY',12673,2239,0.83
'AMIDON',12677,2238,0.83
'LINT',12677,2238,0.83
'LIPFORD',12677,2238,0.83
'OLAGUE',12677,2238,0.83
'POCHE',12677,2238,0.83
'CUNEO',12682,2237,0.83
'ENGEN',12682,2237,0.83
'KRUMM',12682,2237,0.83
'MCELFRESH',12682,2237,0.83
'AROCHO',12686,2236,0.83
'BRONNER',12686,2236,0.83
'HAAK',12686,2236,0.83
'LONGWORTH',12686,2236,0.83
'SEAMON',12686,2236,0.83
'SWARTZENTRUBER',12686,2236,0.83
'BRZEZINSKI',12692,2235,0.83
'CHAND',12692,2235,0.83
'CHAPEL',12692,2235,0.83
'HEIDENREICH',12692,2235,0.83
'HITCHENS',12692,2235,0.83
'WILHOIT',12692,2235,0.83
'BURCHARD',12698,2234,0.83
'DIBELLA',12698,2234,0.83
'ELLENBERGER',12698,2234,0.83
'GAMBLIN',12698,2234,0.83
'ORMOND',12698,2234,0.83
'NICOLL',12703,2233,0.83
'SIMCOX',12703,2233,0.83
'DITTMAR',12705,2232,0.83
'GRAYS',12705,2232,0.83
'SPERO',12705,2232,0.83
'STROHM',12705,2232,0.83
'VESS',12705,2232,0.83
'WYCOFF',12705,2232,0.83
'GREENING',12711,2231,0.83
'KNAUSS',12711,2231,0.83
'MAYNES',12711,2231,0.83
'PICONE',12711,2231,0.83
'WOJTOWICZ',12711,2231,0.83
'CARLINO',12716,2230,0.83
'CHAPUT',12716,2230,0.83
'KESTNER',12716,2230,0.83
'PONTON',12716,2230,0.83
'SOLIMAN',12716,2230,0.83
'DIMAURO',12721,2229,0.83
'IORIO',12721,2229,0.83
'KELCH',12721,2229,0.83
'PARENTEAU',12721,2229,0.83
'PESINA',12721,2229,0.83
'CLAUSON',12726,2228,0.83
'KEELS',12726,2228,0.83
'STIGALL',12726,2228,0.83
'WALDREP',12726,2228,0.83
'DRAEGER',12730,2227,0.83
'ERTEL',12730,2227,0.83
'STARNER',12730,2227,0.83
'WIX',12730,2227,0.83
'CHAREST',12734,2226,0.83
'IVANOV',12734,2226,0.83
'SIMONEAUX',12734,2226,0.83
'GRAVEL',12737,2225,0.82
'THOR',12737,2225,0.82
'CLENDENIN',12739,2224,0.82
'KROMER',12739,2224,0.82
'TROTTIER',12739,2224,0.82
'AVENT',12742,2223,0.82
'BENDA',12742,2223,0.82
'DOMBROSKI',12742,2223,0.82
'FRIEDLAND',12742,2223,0.82
'HORNBUCKLE',12742,2223,0.82
'RADABAUGH',12742,2223,0.82
'TOUCHET',12742,2223,0.82
'LAX',12749,2222,0.82
'MESSERSMITH',12749,2222,0.82
'VESELY',12749,2222,0.82
'WIKE',12749,2222,0.82
'BREY',12753,2221,0.82
'COGDILL',12753,2221,0.82
'DEOLIVEIRA',12753,2221,0.82
'OVERTURF',12753,2221,0.82
'BEAIRD',12757,2220,0.82
'CEVALLOS',12757,2220,0.82
'DEFALCO',12757,2220,0.82
'PERO',12757,2220,0.82
'SOVA',12757,2220,0.82
'TAORMINA',12757,2220,0.82
'THORNBERRY',12757,2220,0.82
'HAJEK',12764,2219,0.82
'MACAULAY',12764,2219,0.82
'WESTERVELT',12764,2219,0.82
'BRUGGER',12767,2218,0.82
'FRISON',12767,2218,0.82
'KETTERER',12767,2218,0.82
'LEFF',12767,2218,0.82
'MULLENIX',12767,2218,0.82
'ONO',12767,2218,0.82
'CALHOON',12773,2217,0.82
'DIMATTEO',12773,2217,0.82
'GULLO',12773,2217,0.82
'HOCKADAY',12773,2217,0.82
'SUMMEY',12773,2217,0.82
'AGAN',12778,2216,0.82
'PATENAUDE',12778,2216,0.82
'MARY',12780,2215,0.82
'TANIS',12780,2215,0.82
'OBERT',12782,2214,0.82
'ELTON',12783,2213,0.82
'MIGLIORE',12783,2213,0.82
'RANDLES',12783,2213,0.82
'SCHMALZ',12783,2213,0.82
'VANVALKENBURG',12783,2213,0.82
'QUINTO',12788,2212,0.82
'HOOPS',12789,2211,0.82
'NAPLES',12789,2211,0.82
'OREAR',12789,2211,0.82
'PALMQUIST',12789,2211,0.82
'ADKINSON',12793,2210,0.82
'EBERHARD',12793,2210,0.82
'FITZGIBBONS',12793,2210,0.82
'DRESSEL',12796,2209,0.82
'ELIE',12796,2209,0.82
'GERACE',12796,2209,0.82
'HSIAO',12799,2208,0.82
'KREUTZER',12799,2208,0.82
'OTEY',12799,2208,0.82
'SILBER',12799,2208,0.82
'BRIDGERS',12803,2207,0.82
'HADDOX',12803,2207,0.82
'ROUNDY',12803,2207,0.82
'TUTOR',12803,2207,0.82
'DANIELL',12807,2206,0.82
'FREDA',12807,2206,0.82
'LETO',12807,2206,0.82
'POLLITT',12807,2206,0.82
'ARIZA',12811,2205,0.82
'ENGELBRECHT',12811,2205,0.82
'GRAND',12811,2205,0.82
'MRAZ',12811,2205,0.82
'BENES',12815,2203,0.82
'EATMON',12815,2203,0.82
'EVERTS',12815,2203,0.82
'FAUCETT',12815,2203,0.82
'PAVONE',12815,2203,0.82
'RAYMUNDO',12815,2203,0.82
'REAMER',12815,2203,0.82
'CARRON',12822,2202,0.82
'DEVITT',12822,2202,0.82
'HOFFNER',12822,2202,0.82
'MASTER',12822,2202,0.82
'SCIORTINO',12822,2202,0.82
'STRINGHAM',12822,2202,0.82
'ZAMAN',12822,2202,0.82
'BOOKMAN',12829,2201,0.82
'WESTBERG',12829,2201,0.82
'HISE',12831,2200,0.82
'SPAHN',12831,2200,0.82
'BUCKWALTER',12833,2199,0.82
'DINGUS',12833,2199,0.82
'HUG',12833,2199,0.82
'INCE',12833,2199,0.82
'OVERLY',12833,2199,0.82
'WATERBURY',12833,2199,0.82
'HAAR',12839,2198,0.81
'SHAIN',12839,2198,0.81
'HEAPS',12841,2197,0.81
'MIYAMOTO',12841,2197,0.81
'OPPENHEIMER',12841,2197,0.81
'SCHREIER',12841,2197,0.81
'ATTEBERRY',12845,2196,0.81
'FOLGER',12845,2196,0.81
'LUCCHESI',12845,2196,0.81
'MACKE',12845,2196,0.81
'MARTELLO',12845,2196,0.81
'PAL',12845,2196,0.81
'BARRA',12851,2195,0.81
'CRUMB',12851,2195,0.81
'FORST',12851,2195,0.81
'GWYN',12851,2195,0.81
'LEGGE',12851,2195,0.81
'LIRIANO',12851,2195,0.81
'OSTERHOUT',12851,2195,0.81
'AXELROD',12858,2194,0.81
'BRANAM',12858,2194,0.81
'EDGELL',12858,2194,0.81
'LANNON',12858,2194,0.81
'PURKEY',12858,2194,0.81
'SAMAYOA',12858,2194,0.81
'YEO',12858,2194,0.81
'BORUM',12865,2193,0.81
'HATMAKER',12865,2193,0.81
'VILLAGRANA',12865,2193,0.81
'BARK',12868,2192,0.81
'CULLINAN',12868,2192,0.81
'ECKLES',12868,2192,0.81
'LAGOS',12868,2192,0.81
'LAWING',12868,2192,0.81
'MUIRHEAD',12868,2192,0.81
'NABER',12868,2192,0.81
'SLOAT',12868,2192,0.81
'SURLES',12868,2192,0.81
'WEIGHT',12868,2192,0.81
'DAHLQUIST',12878,2191,0.81
'FOOS',12878,2191,0.81
'MILLINER',12878,2191,0.81
'RELIFORD',12878,2191,0.81
'VINE',12878,2191,0.81
'BELLA',12883,2190,0.81
'BRICKHOUSE',12883,2190,0.81
'CANELA',12883,2190,0.81
'GIBNEY',12883,2190,0.81
'KULA',12883,2190,0.81
'MORONEY',12883,2190,0.81
'STECKER',12883,2190,0.81
'TARTAGLIA',12883,2190,0.81
'HITCH',12891,2189,0.81
'SIEWERT',12891,2189,0.81
'BRICKMAN',12893,2188,0.81
'CAROLLO',12893,2188,0.81
'CHEESEMAN',12893,2188,0.81
'GEISSLER',12893,2188,0.81
'COSSEY',12897,2187,0.81
'JIRON',12897,2187,0.81
'SROKA',12897,2187,0.81
'BORDER',12900,2186,0.81
'BROWNLOW',12900,2186,0.81
'BEHRENDT',12902,2185,0.81
'BRINTON',12902,2185,0.81
'CARSTENSEN',12902,2185,0.81
'CELLA',12902,2185,0.81
'ELLENBURG',12902,2185,0.81
'SCHENDEL',12902,2185,0.81
'SCURRY',12902,2185,0.81
'BODNER',12909,2184,0.81
'EDDLEMAN',12909,2184,0.81
'CAPASSO',12911,2183,0.81
'KENNETT',12911,2183,0.81
'LEU',12911,2183,0.81
'RUANE',12911,2183,0.81
'STEC',12911,2183,0.81
'CARBONELL',12916,2182,0.81
'CRITCHFIELD',12916,2182,0.81
'MITCHAM',12916,2182,0.81
'BROACH',12919,2181,0.81
'CALLEJAS',12919,2181,0.81
'CAMMACK',12919,2181,0.81
'CULBREATH',12919,2181,0.81
'MCKEEN',12919,2181,0.81
'TRONCOSO',12919,2181,0.81
'BROOKMAN',12925,2180,0.81
'GUERRIER',12925,2180,0.81
'SEESE',12925,2180,0.81
'WURST',12925,2180,0.81
'BRIMMER',12929,2179,0.81
'CHEEVER',12929,2179,0.81
'GRAYBEAL',12929,2179,0.81
'KITZMILLER',12929,2179,0.81
'SWOBODA',12929,2179,0.81
'VIRGIN',12929,2179,0.81
'YARDLEY',12929,2179,0.81
'CANTON',12936,2178,0.81
'PANDYA',12936,2178,0.81
'DILTS',12938,2177,0.81
'DRAUGHN',12938,2177,0.81
'MAGNUS',12938,2177,0.81
'TAUBER',12941,2176,0.81
'COUSINEAU',12942,2175,0.81
'RENE',12942,2175,0.81
'VANDEGRIFT',12942,2175,0.81
'CARPENTIER',12945,2174,0.81
'CUMBERLAND',12945,2174,0.81
'EAGER',12945,2174,0.81
'EASTRIDGE',12945,2174,0.81
'JOO',12945,2174,0.81
'PIMENTAL',12945,2174,0.81
'ERHARDT',12951,2173,0.81
'MOBERLY',12951,2173,0.81
'DEGENNARO',12953,2172,0.81
'MELDRUM',12953,2172,0.81
'DESANTO',12955,2171,0.8
'GOWDY',12955,2171,0.8
'MANAHAN',12955,2171,0.8
'POPHAM',12955,2171,0.8
'KINSLOW',12959,2170,0.8
'MEE',12959,2170,0.8
'CARTEE',12961,2169,0.8
'HARNED',12961,2169,0.8
'HENRICHS',12961,2169,0.8
'MAFFEI',12961,2169,0.8
'RAIFORD',12961,2169,0.8
'SEAMANS',12961,2169,0.8
'HECKEL',12967,2168,0.8
'MABREY',12967,2168,0.8
'MILIAN',12967,2168,0.8
'TOLL',12967,2168,0.8
'BASCOM',12971,2167,0.8
'CAREW',12971,2167,0.8
'CHRISTOFFERSON',12971,2167,0.8
'DALL',12971,2167,0.8
'LANFORD',12971,2167,0.8
'ABSTON',12976,2166,0.8
'CUDDY',12976,2166,0.8
'FERBER',12976,2166,0.8
'HADFIELD',12976,2166,0.8
'LEITH',12976,2166,0.8
'MESTAS',12976,2166,0.8
'COWLING',12982,2165,0.8
'NALLS',12982,2165,0.8
'SEGARS',12982,2165,0.8
'SVENDSEN',12982,2165,0.8
'ALDACO',12986,2164,0.8
'BADGLEY',12986,2164,0.8
'BRUN',12986,2164,0.8
'BURNER',12986,2164,0.8
'HOFSTETTER',12986,2164,0.8
'LAYMON',12986,2164,0.8
'MCCAFFERY',12986,2164,0.8
'PINION',12986,2164,0.8
'SCHOOLER',12986,2164,0.8
'BELVIN',12995,2163,0.8
'BREKKE',12995,2163,0.8
'DEKKER',12995,2163,0.8
'GRAVELLE',12995,2163,0.8
'SAVARESE',12995,2163,0.8
'CASSITY',13000,2162,0.8
'ELLEFSON',13000,2162,0.8
'EPPERLY',13000,2162,0.8
'GENOVA',13000,2162,0.8
'LURIE',13000,2162,0.8
'DEHN',13005,2161,0.8
'FARGO',13005,2161,0.8
'HORRELL',13005,2161,0.8
'KAMM',13005,2161,0.8
'NAPOLEON',13005,2161,0.8
'SINE',13005,2161,0.8
'VANDERFORD',13005,2161,0.8
'BRENDEL',13012,2160,0.8
'CHECK',13012,2160,0.8
'DEVANE',13012,2160,0.8
'GERENA',13012,2160,0.8
'GRISSETT',13012,2160,0.8
'RIEL',13012,2160,0.8
'WEYANT',13012,2160,0.8
'BASURTO',13019,2159,0.8
'BENARD',13019,2159,0.8
'COPPINGER',13019,2159,0.8
'EASTHAM',13019,2159,0.8
'GROSSE',13019,2159,0.8
'HOLLERAN',13019,2159,0.8
'LUNCEFORD',13019,2159,0.8
'SAEED',13019,2159,0.8
'WASHAM',13019,2159,0.8
'KIESEL',13028,2158,0.8
'MCCULLEN',13028,2158,0.8
'RISCH',13028,2158,0.8
'BABICH',13031,2157,0.8
'FULLEN',13031,2157,0.8
'MAUCH',13031,2157,0.8
'VIZCAINO',13031,2157,0.8
'WESTBROOKS',13031,2157,0.8
'BRYNER',13036,2156,0.8
'HENSLER',13036,2156,0.8
'PHILLIPPI',13036,2156,0.8
'SANTISTEVAN',13036,2156,0.8
'BRANTNER',13040,2155,0.8
'JALBERT',13040,2155,0.8
'MCGRAIL',13040,2155,0.8
'RUSTIN',13040,2155,0.8
'VANORDEN',13040,2155,0.8
'GENAO',13045,2154,0.8
'LEBARON',13045,2154,0.8
'QUAST',13045,2154,0.8
'HAMBURG',13048,2153,0.8
'HECKLER',13048,2153,0.8
'MENSAH',13048,2153,0.8
'POPA',13048,2153,0.8
'CALTON',13052,2152,0.8
'HARGREAVES',13052,2152,0.8
'JURY',13052,2152,0.8
'LAFRENIERE',13052,2152,0.8
'MANTOOTH',13052,2152,0.8
'SEIBER',13052,2152,0.8
'GOW',13058,2151,0.8
'KNEELAND',13058,2151,0.8
'STARBUCK',13058,2151,0.8
'VALLONE',13058,2151,0.8
'VEAZEY',13058,2151,0.8
'WOODBERRY',13058,2151,0.8
'LOH',13064,2150,0.8
'SUTCLIFFE',13064,2150,0.8
'WILTSE',13064,2150,0.8
'BJERKE',13067,2149,0.8
'CHOUDHURY',13067,2149,0.8
'HUFFSTETLER',13067,2149,0.8
'ROLLO',13067,2149,0.8
'CONBOY',13071,2148,0.8
'LEGERE',13071,2148,0.8
'OGREN',13071,2148,0.8
'WILMER',13071,2148,0.8
'DEVOS',13075,2147,0.8
'HON',13075,2147,0.8
'HOUTZ',13075,2147,0.8
'MONGER',13075,2147,0.8
'PRESSLER',13075,2147,0.8
'SEDLAK',13080,2146,0.8
'SHURTLEFF',13080,2146,0.8
'CAROLAN',13082,2145,0.8
'IMMEL',13082,2145,0.8
'LUC',13082,2145,0.8
'GUIZAR',13085,2144,0.79
'KRON',13085,2144,0.79
'LUSBY',13085,2144,0.79
'MENGEL',13085,2144,0.79
'PRYCE',13085,2144,0.79
'WHITSETT',13085,2144,0.79
'YOUNGBERG',13085,2144,0.79
'BRAHAM',13092,2143,0.79
'KLUGE',13092,2143,0.79
'PALMERI',13092,2143,0.79
'SANTEE',13092,2143,0.79
'THRUSH',13092,2143,0.79
'WILSEY',13092,2143,0.79
'COUSINO',13098,2142,0.79
'GRAM',13098,2142,0.79
'WILLITS',13098,2142,0.79
'DEARMOND',13101,2141,0.79
'FONVILLE',13101,2141,0.79
'SABATINI',13101,2141,0.79
'HENNE',13104,2140,0.79
'MEDEROS',13104,2140,0.79
'NEHRING',13104,2140,0.79
'PRAGER',13104,2140,0.79
'SCHULDT',13104,2140,0.79
'WEISZ',13104,2140,0.79
'MCCART',13110,2139,0.79
'WARRINER',13110,2139,0.79
'BARTELT',13112,2138,0.79
'BRACAMONTE',13112,2138,0.79
'DIMOND',13112,2138,0.79
'MCCUBBIN',13112,2138,0.79
'MICKEL',13112,2138,0.79
'SAY',13112,2138,0.79
'VOLKMAN',13112,2138,0.79
'BITTER',13119,2137,0.79
'BRINDLE',13119,2137,0.79
'BRINEGAR',13119,2137,0.79
'DICKIE',13119,2137,0.79
'INGE',13119,2137,0.79
'LERMAN',13119,2137,0.79
'BOHAN',13125,2136,0.79
'DILBECK',13125,2136,0.79
'RONDON',13125,2136,0.79
'BERKE',13128,2135,0.79
'EALEY',13128,2135,0.79
'KNAUER',13128,2135,0.79
'MICHALEK',13128,2135,0.79
'RUMBAUGH',13128,2135,0.79
'SIMARD',13128,2135,0.79
'SMOLINSKI',13128,2135,0.79
'WURSTER',13128,2135,0.79
'ZULLO',13128,2135,0.79
'CLAAR',13137,2134,0.79
'HANKERSON',13137,2134,0.79
'HUBBERT',13137,2134,0.79
'MAYOR',13137,2134,0.79
'MOIR',13137,2134,0.79
'MOK',13137,2134,0.79
'NOTT',13137,2134,0.79
'ABRAMOWITZ',13144,2133,0.79
'MUMM',13144,2133,0.79
'PUSATERI',13144,2133,0.79
'SHEELY',13144,2133,0.79
'SIMKO',13144,2133,0.79
'BOOMER',13149,2132,0.79
'CHAPPELLE',13149,2132,0.79
'CONIGLIO',13149,2132,0.79
'DEMERY',13149,2132,0.79
'ASAY',13153,2131,0.79
'BIEL',13153,2131,0.79
'DELANCEY',13153,2131,0.79
'NOVA',13153,2131,0.79
'TOCCO',13153,2131,0.79
'DERRICO',13158,2130,0.79
'LACOSTE',13158,2130,0.79
'MELIN',13158,2130,0.79
'STACKS',13158,2130,0.79
'STONEKING',13158,2130,0.79
'TANT',13158,2130,0.79
'WATLEY',13158,2130,0.79
'MALM',13165,2129,0.79
'PAREKH',13165,2129,0.79
'PONS',13165,2129,0.79
'WESTRICK',13165,2129,0.79
'CRISOSTOMO',13169,2128,0.79
'ECKLUND',13169,2128,0.79
'KITT',13169,2128,0.79
'LOOP',13169,2128,0.79
'DZIEDZIC',13173,2127,0.79
'TOLLISON',13173,2127,0.79
'BAUMER',13175,2126,0.79
'FOYE',13175,2126,0.79
'JEON',13175,2126,0.79
'MATSUDA',13175,2126,0.79
'PELTZ',13175,2126,0.79
'PILLSBURY',13175,2126,0.79
'CANDELA',13181,2125,0.79
'GALEANO',13181,2125,0.79
'HATHORN',13181,2125,0.79
'LEVEY',13181,2125,0.79
'NIES',13181,2125,0.79
'ORGAN',13181,2125,0.79
'BARRAS',13187,2124,0.79
'CABEZAS',13187,2124,0.79
'LEIST',13187,2124,0.79
'LHEUREUX',13187,2124,0.79
'NAKANO',13187,2124,0.79
'PIER',13187,2124,0.79
'TRUSS',13187,2124,0.79
'CENTERS',13194,2123,0.79
'GRUNWALD',13194,2123,0.79
'JUHL',13194,2123,0.79
'LADWIG',13194,2123,0.79
'MORAIS',13194,2123,0.79
'SHERRARD',13194,2123,0.79
'IVERS',13200,2122,0.79
'BREEZE',13201,2121,0.79
'DUNFEE',13201,2121,0.79
'GOODRIDGE',13201,2121,0.79
'JOLLIFF',13201,2121,0.79
'KELLIHER',13201,2121,0.79
'TAPPER',13201,2121,0.79
'COIL',13207,2120,0.79
'FINCK',13207,2120,0.79
'GAUVIN',13207,2120,0.79
'LOBB',13207,2120,0.79
'POUNDERS',13207,2120,0.79
'ROOSE',13207,2120,0.79
'BOIVIN',13213,2119,0.79
'LAXTON',13213,2119,0.79
'NEER',13213,2119,0.79
'PAI',13213,2119,0.79
'POSTMA',13213,2119,0.79
'STALCUP',13213,2119,0.79
'SWANNER',13213,2119,0.79
'AGUILLON',13220,2118,0.79
'DIDIER',13220,2118,0.79
'ENGLEMAN',13220,2118,0.79
'FRAY',13220,2118,0.79
'JANUS',13220,2118,0.79
'LEAGUE',13220,2118,0.79
'CRINER',13226,2117,0.78
'RICHINS',13226,2117,0.78
'TOLAR',13226,2117,0.78
'ROWLANDS',13229,2116,0.78
'UTT',13229,2116,0.78
'VERDI',13229,2116,0.78
'WINDERS',13229,2116,0.78
'AMEY',13233,2115,0.78
'BINFORD',13233,2115,0.78
'BODDY',13233,2115,0.78
'MCNICHOLS',13233,2115,0.78
'RADA',13233,2115,0.78
'SCHULTZE',13233,2115,0.78
'TURBEVILLE',13233,2115,0.78
'PRZYBYLSKI',13240,2114,0.78
'SALEEM',13240,2114,0.78
'SONTAG',13240,2114,0.78
'VANDERLINDEN',13240,2114,0.78
'VANFOSSEN',13240,2114,0.78
'DECESARE',13245,2113,0.78
'HEASLEY',13245,2113,0.78
'LONGACRE',13245,2113,0.78
'SOUTHWELL',13245,2113,0.78
'HYMES',13249,2112,0.78
'KLOPP',13249,2112,0.78
'MILITELLO',13249,2112,0.78
'MINIX',13249,2112,0.78
'MUNCH',13249,2112,0.78
'SCHUESSLER',13249,2112,0.78
'VELAZCO',13249,2112,0.78
'CLAYCOMB',13256,2111,0.78
'DIEMER',13256,2111,0.78
'HUSE',13256,2111,0.78
'JUREK',13256,2111,0.78
'LEAVY',13256,2111,0.78
'MUSA',13256,2111,0.78
'PERKINSON',13256,2111,0.78
'ROSER',13256,2111,0.78
'SEIDMAN',13256,2111,0.78
'VROMAN',13256,2111,0.78
'ARON',13266,2110,0.78
'DUSEK',13266,2110,0.78
'GRIEVE',13266,2110,0.78
'PURDIE',13266,2110,0.78
'RAGO',13266,2110,0.78
'SHEPLER',13266,2110,0.78
'STALTER',13266,2110,0.78
'ARAYA',13273,2109,0.78
'LEOPARD',13273,2109,0.78
'RUTT',13273,2109,0.78
'VOTH',13273,2109,0.78
'COPPEDGE',13277,2108,0.78
'GRATTON',13277,2108,0.78
'HITTLE',13277,2108,0.78
'HUSAIN',13277,2108,0.78
'SEIGLER',13277,2108,0.78
'DELPH',13282,2107,0.78
'FITZGIBBON',13282,2107,0.78
'MAZZELLA',13282,2107,0.78
'NICASTRO',13282,2107,0.78
'RYLAND',13282,2107,0.78
'SOSEBEE',13282,2107,0.78
'TANK',13282,2107,0.78
'TROCHE',13282,2107,0.78
'RAI',13290,2106,0.78
'CLOWER',13291,2105,0.78
'EPP',13291,2105,0.78
'GELMAN',13291,2105,0.78
'HERRMAN',13291,2105,0.78
'PORCHE',13291,2105,0.78
'STRECKER',13291,2105,0.78
'BALSER',13297,2104,0.78
'BONN',13297,2104,0.78
'TOSH',13297,2104,0.78
'BOLLER',13300,2103,0.78
'CERRATO',13300,2103,0.78
'DINGESS',13300,2103,0.78
'GOODSPEED',13300,2103,0.78
'VARLEY',13300,2103,0.78
'GOTTFRIED',13305,2102,0.78
'HEIMANN',13305,2102,0.78
'SUPER',13305,2102,0.78
'BIZZELL',13308,2101,0.78
'FALZONE',13308,2101,0.78
'LITWIN',13308,2101,0.78
'BALFOUR',13311,2100,0.78
'FOCHT',13311,2100,0.78
'HOYE',13311,2100,0.78
'JI',13311,2100,0.78
'MANZ',13311,2100,0.78
'ROGOWSKI',13311,2100,0.78
'STENDER',13311,2100,0.78
'TINDLE',13311,2100,0.78
'BAYES',13319,2099,0.78
'DOCKTER',13319,2099,0.78
'FIGUEIREDO',13319,2099,0.78
'KEPNER',13319,2099,0.78
'MULLINGS',13319,2099,0.78
'POSADAS',13319,2099,0.78
'SUTTERFIELD',13319,2099,0.78
'BAYLISS',13326,2098,0.78
'FLANARY',13326,2098,0.78
'NETTLETON',13326,2098,0.78
'RUDER',13326,2098,0.78
'SCOTTI',13326,2098,0.78
'TANDY',13326,2098,0.78
'YOUNCE',13326,2098,0.78
'FEWELL',13333,2097,0.78
'HENRICKSON',13333,2097,0.78
'JOINES',13333,2097,0.78
'LETTS',13333,2097,0.78
'STELZER',13333,2097,0.78
'STEVER',13333,2097,0.78
'VOLKER',13333,2097,0.78
'WHERRY',13333,2097,0.78
'CATT',13341,2096,0.78
'JEFFORDS',13341,2096,0.78
'VIATOR',13341,2096,0.78
'GUERRIERO',13344,2095,0.78
'JOZWIAK',13344,2095,0.78
'MILBY',13344,2095,0.78
'BILLIE',13347,2094,0.78
'BORUNDA',13347,2094,0.78
'CHINCHILLA',13347,2094,0.78
'PORTWOOD',13347,2094,0.78
'SLAWSON',13347,2094,0.78
'GABRIELE',13352,2093,0.78
'HOSFORD',13352,2093,0.78
'KOHUT',13352,2093,0.78
'LOHSE',13352,2093,0.78
'MANTZ',13352,2093,0.78
'PAPADOPOULOS',13352,2093,0.78
'TARDIFF',13352,2093,0.78
'BODIN',13359,2092,0.78
'BOON',13359,2092,0.78
'GOLIGHTLY',13359,2092,0.78
'HODGINS',13359,2092,0.78
'PUMA',13359,2092,0.78
'ABDI',13364,2091,0.78
'BOGERT',13364,2091,0.78
'WIGFALL',13364,2091,0.78
'FLEISCHMANN',13367,2090,0.77
'NEASE',13367,2090,0.77
'RAYBORN',13367,2090,0.77
'REIMANN',13367,2090,0.77
'ZIGLER',13367,2090,0.77
'DACUS',13372,2089,0.77
'DOMINO',13372,2089,0.77
'DRINKWATER',13372,2089,0.77
'GROGG',13372,2089,0.77
'HARJO',13372,2089,0.77
